url,title,part_id,brand,availability,price,symptoms,product_types,installation_difficulty,installation_time,related_parts,replacement_parts,video_url,description
https://www.partselect.com/PS12365372-Frigidaire-5304513274-Door-Hinge-Kit.htm?SourceCode=18,Door Hinge Kit 5304513274,PS12365372,Frigidaire,In Stock,54.67,Door won’t close | Leaking | Door latch failure,Dishwasher.,Easy,30 - 60 mins,N/A,"AP6285635,  154225901,  154225902,  154325301,  154325302,  154325303,  154325304,  154325305,  154325306,  154558102,  154558103,  154558502,  154558503,  154596101,  154596102,  154596103,  154597501,  154597502,  154597503,  154598201
                        
                            ...
                            Show more
                        
                        , 154691101,  154691201,  154691301,  154691401,  154700401,  154700501,  5304409919,  5304409920,  5304468691,  5304468692,  5304468693,  5304471888
                         Show less",https://www.youtube.com/watch?v=-rc2-_zQccE,N/A
https://www.partselect.com/PS11746857-Whirlpool-WP912653-Door-Spring-Linkage.htm?SourceCode=18,Door Spring Linkage WP912653,PS11746857,Whirlpool,In Stock,9.65,Door latch failure | Door won’t close | Leaking,Dishwasher.,Easy,30 - 60 mins,N/A,"AP6013630,  9-12653,  912653",https://www.youtube.com/watch?v=kz_O87i4YcQ,"The door spring retainer is used in dishwashers. It attaches and holds the door spring to the support frame. If your dishwashers door keeps crashing, or both the door and dish rack are falling apart, then replacing the door spring retainer, which provides more flexibility, could be the solution to your symptoms. Before starting this project make sure to unplug the dishwasher as well as shut off the water supply before installing the spring retainer. Tools are not needed for this easy repair. Refer to the manufacturers installation instructions for best results and accuracy."
https://www.partselect.com/PS972325-Whirlpool-8194001-Door-Balance-Link-Kit.htm?SourceCode=18,Door Balance Link Kit 8194001,PS972325,Whirlpool,In Stock,26.83,Door latch failure | Door won’t close | Noisy | Leaking,Dishwasher.,Easy,15 - 30 mins,N/A,"AP3775412,  1059756,  8194001,  8194001,  8194001VP,  8270018,  8270021,  8270022,  8524474,  8535568,  W10158291",https://www.youtube.com/watch?v=X02l3pHeOUI,"This part is a door balance link kit, also sometimes known as door cable or door spring cable kit, that helps support the door as it opens and closes by connecting to the dishwasher door hinges. The kit includes two door balance links and two door balance mounts with wheels, which will replace both the left and right sides. The only tool needed is a 5/16 nut driver. Before removing the existing kit, take note of how the door balance link kit is assembled for a smooth replacement process. It is recommended to check the door springs in case they need to be replaced as well."
https://www.partselect.com/PS8727128-Bosch-00610087-Dishwasher-Door-Cable.htm?SourceCode=18,Dishwasher Door Cable 00610087,PS8727128,Bosch,In Stock,6.95,Door latch failure | Door won’t close,Dishwasher.,N/A,N/A,N/A,"AP5263691,  610087",https://www.youtube.com/watch?v=d6AvOkulk_g,This door cable is for dishwashers. Door cable helps balance and support the weight of the door as it opens and closes.
https://www.partselect.com/PS259336-GE-WD14X10009-Hinge-Arm-Link.htm?SourceCode=18,Hinge Arm Link WD14X10009,PS259336,GE,In Stock,13.53,Door latch failure | Door won’t close,Dishwasher.,Really Easy,30 - 60 mins,N/A,"AP2039321,  270839",https://www.youtube.com/watch?v=XwNiH40ffLQ,"The hinge link on your dishwasher connects the spring to the dishwasher door hinge. If the hinge link becomes cracked or damaged, you may not be able to shut or lock your dishwasher door properly. In this case, you will need to replace the hinge link. Pull out your dishwasher to inspect the hinge and spring, if the link is broken, it may be disconnected and on the ground already. If not, you can remove the hinge arm link by simply disconnecting it from the hinge and spring, then replacing it with the new part. The hinge arm link is a small piece of white plastic about an inch and a half long. It is sold individually, and is an OEM part from the manufacturer."
https://www.partselect.com/PS2345660-GE-WD01X10393-Door-Hinge-Cable.htm?SourceCode=18,Door Hinge Cable WD01X10393,PS2345660,GE,In Stock,20.32,Door latch failure | Door won’t close,Dishwasher.,Really Easy,30 - 60 mins,N/A,"AP4368163,  1475199,  WD01X10235",https://www.youtube.com/watch?v=d6AvOkulk_g,"This part is the replacement door hinge cable for your dishwasher. The door hinge cable connects the door spring to the door hinge, and allows the door to open in a controlled fashion. If you open your dishwasher and the door drops down quickly, your door hinge cable may need to be replaced. Be sure to disconnect the water and power sources from the dishwasher before you begin this repair. The door hinge cable is sold individually."
https://www.partselect.com/PS7320283-GE-WD01X10569-Door-Cable.htm?SourceCode=18,Door Cable WD01X10569,PS7320283,GE,In Stock,14.50,Door latch failure | Door won’t close,Dishwasher.,Really Easy,30 - 60 mins,N/A,AP5670562,https://www.youtube.com/watch?v=d6AvOkulk_g,"This part is the replacement door hinge cable for your dishwasher. The door hinge cable connects the door spring to the door hinge, and allows the door to drop down slowly when it is opened. If you open your dishwasher and the door drops down quickly, your door hinge cable may need to be replaced. Be sure to disconnect the water and power sources from the dishwasher before you begin this repair. The door hinge cable is sold individually."
https://www.partselect.com/PS11731570-Whirlpool-W10861000-Detergent-Dispenser.htm?SourceCode=18,Detergent Dispenser W10861000,PS11731570,Whirlpool,In Stock,96.73,Will not dispense detergent | Door latch failure | Not cleaning dishes properly,Dishwasher.,Easy,30 - 60 mins,N/A,"AP5999391,  W10620296,  W10620298,  W10620299,  W10861000VP",https://www.youtube.com/watch?v=d6AvOkulk_g,"Detergent dispenser W10861000 is an original equipment manufacturer (OEM) part that fits some Whirlpool, KitchenAid, Maytag and Amana dishwashers.

Detergent dispenser W10861000 attaches to the inner door panel and holds the dishwasher detergent and rinse aid in covered compartments.

This dishwasher detergent dispenser measures approximately 5 inches wide and 4.5 inches high."
https://www.partselect.com/PS8730305-Bosch-00645208-DISPENSER.htm?SourceCode=18,DISPENSER 00645208,PS8730305,Bosch,In Stock,73.10,Will not dispense detergent | Leaking | Not cleaning dishes properly,Dishwasher.,N/A,N/A,N/A,"AP4355372,  645208",N/A,N/A
https://www.partselect.com/PS11750167-Whirlpool-WPW10199696-Detergent-Dispenser-Assembly.htm?SourceCode=18,Detergent Dispenser Assembly WPW10199696,PS11750167,Whirlpool,In Stock,115.73,Will not dispense detergent | Door latch failure | Not cleaning dishes properly | Leaking,Dishwasher.,Easy,30 - 60 mins,N/A,"AP6016874,  8565815,  W10077882,  W10199696,  W10224429,  W10224431",https://www.youtube.com/watch?v=jCBjkjAQRFM,This part releases the detergent and rinse aid into the dishwasher. Light grey in color. The detergent dispenser attaches to the inner door panel and holds the dishwasher detergent and rinse agent in a covered compartment.
https://www.partselect.com/PS17629315-Whirlpool-W11705150-DISPENSER-ASM-IGD-BLUE-WILLOW.htm?SourceCode=18,"DISPENSER ASM-IGD,BLUE WILLOW W11705150",PS17629315,Whirlpool,In Stock,69.30,Will not dispense detergent | Door latch failure | Not cleaning dishes properly,Dishwasher.,Really Easy,30 - 60 mins,N/A,"W10671905,  W11651624,  WPW10671905",https://www.youtube.com/watch?v=d6AvOkulk_g,"This detergent dispenser is an authentic replacement part sourced directly from the manufacturer to ensure compatibility with your dishwasher. The dispenser holds and releases detergent during the wash cycle. It has a lid that opens at the appropriate time in the wash cycle to release the detergent into the dishwasher. If the dispenser is faulty, it may be unable to open during the wash cycle, resulting in dishes not being properly cleaned or detergent residue remaining in the dispenser after the cycle has been completed. You may also notice leakage of detergent around the dispenser area. It is important to replace the dispenser promptly to avoid inefficient cleaning and detergent wastage"
https://www.partselect.com/PS12743165-GE-WD19X25466-DIVERTER-ASM.htm?SourceCode=18,DIVERTER ASM WD19X25466,PS12743165,GE,In Stock,19.35,Not cleaning dishes properly,Dishwasher.,N/A,N/A,N/A,N/A,N/A,N/A
https://www.partselect.com/PS11746408-Whirlpool-WP8558129-Detergent-and-Rinse-Aid-Dispenser.htm?SourceCode=18,Detergent and Rinse Aid Dispenser WP8558129,PS11746408,Whirlpool,In Stock,53.15,Will not dispense detergent | Door latch failure | Not cleaning dishes properly | Door won’t close,Dishwasher.,Easy,30 - 60 mins,N/A,"AP6013186,  8269121,  8269996,  8270032,  8270034,  8531825,  8558128,  8558129,  9744542,  9744543,  WP8558129VP",https://www.youtube.com/watch?v=e_GNe3vT2nA,This part releases the detergent and rinse aid into the dishwasher.
https://www.partselect.com/PS11724987-Bosch-12008380-DISPENSER.htm?SourceCode=18,DISPENSER 12008380,PS11724987,Bosch,In Stock,49.35,Will not dispense detergent | Leaking,Dishwasher.,N/A,N/A,N/A,N/A,N/A,N/A
https://www.partselect.com/PS12710077-GE-WD19X25278-DIVERTER-ASSEMBLY-KIT.htm?SourceCode=18,DIVERTER ASSEMBLY KIT WD19X25278,PS12710077,GE,In Stock,70.25,Leaking,Dishwasher.,A Bit Difficult,More than 2 hours,N/A,"AP6871922,  WD00X25260,  WD18X21678,  WD19X25259",https://www.youtube.com/watch?v=d6AvOkulk_g,"This diverter valve assembly is sourced from the original manufacturer for use in dishwashers. The assembly controls the flow of water between different parts of the appliance. It directs water to either the upper or lower spray arms during different stages of the wash cycle, ensuring efficient cleaning of dishes throughout the dishwasher. The valve may become damaged or worn down over time due to frequent use and exposure to heat and chemicals. If the assembly is faulty, you will likely notice leaking from under the door and less water reaching the spray arms. It is best to replace the assembly promptly to avoid further damage to the dishwasher."
https://www.partselect.com/PS11770487-Frigidaire-5304506521-Detergent-Dispenser.htm?SourceCode=18,Detergent Dispenser 5304506521,PS11770487,Frigidaire,In Stock,61.70,Will not dispense detergent | Not cleaning dishes properly | Leaking | Door latch failure,Dishwasher.,Really Easy,30 - 60 mins,N/A,"AP6036339,  154379201,  154379202,  154452703,  154542103,  154860101,  154860102,  5304452518",https://www.youtube.com/watch?v=QeLrQ4UWcuY,"This is the replacement detergent dispenser for your refrigerator. It is gray in color and is sold individually. It is approximately 8.5 inches long and 3 inches wide. The detergent dispenser stores the detergent until it is ready to be dispensed. If your dishes are not coming clean, or you notice the detergent is still in the dispenser at the end of the cycle, you may have a damaged or malfunctioning detergent dispenser. This is an OEM part sourced directly from the manufacturer."
https://www.partselect.com/PS16731713-Frigidaire-A00130341-DISPENSER.htm?SourceCode=18,DISPENSER A00130341,PS16731713,Frigidaire,In Stock,72.15,Will not dispense detergent,Dishwasher.,N/A,N/A,N/A,"140001303050,  5304522704,  A00130305,  A00130309",N/A,N/A
https://www.partselect.com/PS11745526-Whirlpool-WP8270020-Door-Spring.htm?SourceCode=18,Door Spring WP8270020,PS11745526,Whirlpool,In Stock,25.17,Door latch failure | Door won’t close | Noisy,Dishwasher.,Really Easy,15 - 30 mins,N/A,"AP6012319,  8270020",https://www.youtube.com/watch?v=WonOQfuKepA,"This dishwasher door spring is sold individually. It is recommended if you are replacing one side, to replace both."
https://www.partselect.com/PS815938-Frigidaire-154430501-Door-Spring.htm?SourceCode=18,Door Spring 154430501,PS815938,Frigidaire,In Stock,44.57,Door latch failure | Door won’t close,Dishwasher.,Really Easy,15 - 30 mins,N/A,"AP3363442,  1014399,  154226001,  154226002,  154345901,  154345902,  154365701,  154413301,  154414001",https://www.youtube.com/watch?v=OhRlIhy_vhM,"This door spring is manufactured for a dishwasher door. The door spring applies tension to the dishwasher door so that the door does not drop too quickly when it is opening. If the door drops too quickly, it could cause damage to the dishwasher door or dishwasher door hinges. This spring is sold individually. Check the spring on the opposite side of the dishwasher door, they often wear at the same rate so you may want to replace both springs for exact tension on either side. No tools are required for this repair. This is an OEM replacement part."
https://www.partselect.com/PS11744874-Whirlpool-WP8066018-Spring-Lid.htm?SourceCode=18,"Spring, Lid WP8066018",PS11744874,Whirlpool,In Stock,7.79,Will not dispense detergent | Door latch failure | Not cleaning dishes properly | Door won’t close,Dishwasher.,Easy,15 - 30 mins,N/A,"AP6011676,  300106,  8066018,  99989653",https://www.youtube.com/watch?v=MuC-otjsBVo,"The dishwasher lid spring helps open the dispenser cover in the soap box when the control releases the latch. If your dishwasher does not dispense detergent, is broken and worn out, or the door is not opening properly, replacing the dispenser spring could be the solution. For this replacement you will need needle nose pliers. First, release the cover on the detergent dispenser, then remove the cover from the shaft it hinges on. Pull the shaft from one side and remove the spring from the shaft. Next, replace with the new spring and engage the two open hooks into the soap cover. Finally, grasp the hook and pull it over tab on the side of the wash cup. Verify that it works properly by opening and closing the cap. Refer to the manual provided by the manufacturer for further instructions."
https://www.partselect.com/PS8770519-Bosch-00754866-Door-Spring-Kit.htm?SourceCode=18,Door Spring Kit 00754866,PS8770519,Bosch,In Stock,40.62,Door latch failure | Door won’t close,Dishwasher.,Really Easy,30 - 60 mins,N/A,"AP5804978,  00623540,  00627230,  00659339,  00751392,  623540,  627230,  659339,  751392,  754866",https://www.youtube.com/watch?v=d6AvOkulk_g,"This kit includes 2 spring and 2 cables. This door spring kit  is for dishwashers.

Door spring kit  applies tension to the dishwasher door through the door hinge to prevent the door from dropping too quickly when you open the dishwasher. The kit may include multiple parts; refer to your parts diagram for a list of parts included."
https://www.partselect.com/PS3524564-LG-4970ED4004G-Spring-Hinge.htm?SourceCode=18,"Spring,Hinge 4970ED4004G",PS3524564,LG,In Stock,24.45,Door latch failure | Door won’t close,Dishwasher.,Easy,15 - 30 mins,N/A,"AP4997045,  4970ED4004A",https://www.youtube.com/watch?v=d6AvOkulk_g,"The door spring, used in dishwashers, adds tension to the door through the door hinge to keep it from opening too fast. If you have a door latch failure or your washer door drops too quickly when opened, it is best you replace this part to fix the problem. Refer to the manual provided by the manufacturer for installation instructions and further repair guidance. Unplug your dishwasher from the power source before you begin this repair project as a safety precaution."
https://www.partselect.com/PS11746856-Whirlpool-WP912652-Door-Spring.htm?SourceCode=18,Door Spring WP912652,PS11746856,Whirlpool,In Stock,10.73,Door latch failure | Door won’t close | Leaking,Dishwasher.,Easy,30 - 60 mins,N/A,"AP6013629,  9-12652,  912652",https://www.youtube.com/watch?v=YPF4ckYRZRc,"The door spring puts tension on the dishwasher door though the hinge. This keeps it from falling or dropping abruptly when opening and closing. Please note: The spring for either side of the door is sold individually. If you see that your dishwasher is leaking, the door will not close or open properly, or it gets stuck, then replacing the spring could be a solution to these symptoms. During installation, remember there is potential for the door spring to snap if it is under too much pressure. For safety precautions, make sure you unplug the dishwasher from the power source before beginning your project."
https://www.partselect.com/PS285013-GE-WR02X10585-Recess-Door-Spring.htm?SourceCode=18,Recess Door Spring WR02X10585,PS285013,GE,In Stock,13.67,Door latch failure | Door Sweating | Ice maker won’t dispense ice | Door won’t open or close,"Refrigerator, Dishwasher.",Easy,30 - 60 mins,N/A,"AP3670155,  879075,  WR2X10585",https://www.youtube.com/watch?v=xIICeXtGPWs,"This door recess spring or dispenser lever spring in your refrigerator is used to return the ice door to the closed position or the dispenser lever to the home position once released. You will find the spring in the water dispenser assembly, behind the main control panel. If the dispenser lever is malfunctioning or the dispenser ice door is not closing, you may need to replace this door recess spring."
https://www.partselect.com/PS11753142-Whirlpool-WPW10337934-Spring.htm?SourceCode=18,Spring WPW10337934,PS11753142,Whirlpool,In Stock,23.47,Door latch failure | Door won’t close,Dishwasher.,A Bit Difficult,30 - 60 mins,N/A,"AP6019831,  8268989,  8524473,  W10337934,  W10462694",https://www.youtube.com/watch?v=tam_hDDu0Ec,"This door spring is a genuine OEM replacement part for your dishwasher. The spring ensures that your dishwasher door does not fall open too quickly. If this occurs, one or both springs should be replaced. This part consists of one spring. To replace the spring, you will need to pull the dishwasher about six inches to a foot out from the cabinet. Replacing the spring has been rated as an easy repair by our customers."
https://www.partselect.com/PS16620843-Frigidaire-5304530071-SPRING-CABLE-ASSE.htm?SourceCode=18,SPRING & CABLE ASSE 5304530071,PS16620843,Frigidaire,In Stock,29.05,Door latch failure | Door won’t close,Dishwasher.,Very Easy,15 - 30 mins,N/A,"5304475581,  5304475582",N/A,N/A
https://www.partselect.com/PS1524996-Frigidaire-154579101-Door-Spring.htm?SourceCode=18,Door Spring 154579101,PS1524996,Frigidaire,In Stock,47.48,Door latch failure | Door won’t close | Noisy,Dishwasher.,Really Easy,15 - 30 mins,N/A,"AP3958752,  1196202",https://www.youtube.com/watch?v=r2PSR7QPPdY,Sold individually.
https://www.partselect.com/PS11748135-Whirlpool-WPW10077881-Rinse-Aid-Cap.htm?SourceCode=18,Rinse Aid Cap WPW10077881,PS11748135,Whirlpool,In Stock,24.91,Leaking | Will not dispense detergent | Not cleaning dishes properly | Not drying dishes properly,Dishwasher.,Really Easy,Less than 15 mins,N/A,"AP6014865,  W10077881",https://www.youtube.com/watch?v=J0domvCgYw4,This part holds the rinse aid liquid in the dispenser until the timer activates the rinse cycle.
https://www.partselect.com/PS2351824-GE-WD12X10284-Rinse-Aid-Fill-Cap.htm?SourceCode=18,Rinse Aid Fill Cap WD12X10284,PS2351824,GE,In Stock,31.63,Will not dispense detergent | Not cleaning dishes properly | Leaking | Not drying dishes properly,Dishwasher.,Really Easy,Less than 15 mins,N/A,"AP4390010,  1472897,  WD03X0654,  WD12M76,  WD12X0119,  WD12X0179,  WD12X0259,  WD12X10024,  WD12X10037,  WD12X119,  WD12X179,  WD12X234,  WD12X24238,  WD12X259,  WD12X261,  WD12X319,  WD12X323,  WD12X392,  WD12X400,  WD12X409
                        
                            ...
                            Show more
                        
                        , WD12X5040,  WD3X654
                         Show less",https://www.youtube.com/watch?v=OMqkT7kRTug,This part helps keep the rinse aid the dispenser until its needed.
https://www.partselect.com/PS7783360-GE-WD12X10426-END-CAP.htm?SourceCode=18,END CAP WD12X10426,PS7783360,GE,In Stock,13.53,N/A,Dishwasher.,Very Easy,15 - 30 mins,N/A,AP5688593,https://www.youtube.com/watch?v=PhrrNXkuhmA,"This is an end cap for a dishwasher rack. This part is about 2.5 inches long, is black, and is made of plastic. You may need to replaced this part if it is broken, or if your dishwasher rack continuously falls off the track or rail."
https://www.partselect.com/PS11703426-Whirlpool-W10795980-Tub-Cap.htm?SourceCode=18,Tub Cap W10795980,PS11703426,Whirlpool,In Stock,12.56,Leaking,Dishwasher.,Really Easy,30 - 60 mins,N/A,"AP5982383,  8270119,  W10082838,  W10813122,  WPW10082838",https://www.youtube.com/watch?v=d6AvOkulk_g,The plastic button covers the sharp ends of screws along the edge of the dishwasher tub. Sold individually.
https://www.partselect.com/PS12721288-Samsung-DD67-00113B-Door-Guide-Cap.htm?SourceCode=18,Door Guide Cap DD67-00113B,PS12721288,Samsung,In Stock,6.74,N/A,"Dishwasher, Washer.",N/A,N/A,N/A,"AP6884906,  113236,  114370,  DD67-00074A",https://www.youtube.com/watch?v=d6AvOkulk_g,"This dishwasher door cap guide is a genuine OEM replacement designed for Samsung WaterWall dishwashers. The door cap guide serves an aesthetic purpose by hiding mounting screws or other hardware on the dishwasher cabinet. It also protects the hardware from moisture, debris, or hard impacts. It is normal for the cap to become damaged or worn down over time due to normal mechanical stress, aging, or accidents. Over time the cap may crack or break, the adhesive backing may wear down or the cover may be unable to stay securely in place. You will need to replace the door cap or the mounting hardware on the exterior panel will be exposed. Simply pull off the faulty cap and snap the new one into place."
https://www.partselect.com/PS11755938-Whirlpool-WPW10524919-Rinse-Aid-Cap.htm?SourceCode=18,Rinse Aid Cap WPW10524919,PS11755938,Whirlpool,In Stock,25.87,Not cleaning dishes properly | Leaking | Not drying dishes properly,Dishwasher.,Very Easy,Less than 15 mins,N/A,"AP6022604,  W10524919,  W10524923",https://www.youtube.com/watch?v=qsTnshbTbNo,This part holds the rinse aid liquid in the dispenser until the timer activates the rinse cycle.
https://www.partselect.com/PS8697157-Bosch-00166623-LID.htm?SourceCode=18,LID 00166623,PS8697157,Bosch,In Stock,8.95,Door latch failure | Door won’t close | Will not dispense detergent | Leaking,Dishwasher.,Very Easy,Less than 15 mins,N/A,"AP2802335,  166623",https://www.youtube.com/watch?v=d6AvOkulk_g,"This OEM-sourced detergent dispenser cover, also known as a rinse aid dispenser lid, seals and protects the detergent compartment in your dishwasher. Typically located on the inner door, it covers the detergent dispenser assembly. When loading the dishwasher, you lift the cover to add rinse aid before running a cycle. If the detergent dispenser cover is broken, you may notice visible cracks, chips, or it may not stay in place properly. If left unreplaced, it can result in detergent leakage during the wash cycle. To remove the cover, first, turn off the power and water supply. Open the dishwasher door and gently insert a flathead screwdriver between the dispenser body and the cover, prying it off. When installing the replacement cover, align it at an angle with the housing and fit one side in before rotating it to snap into place."
https://www.partselect.com/PS421128-Frigidaire-154388801-Rinse-Aid-Cap.htm?SourceCode=18,Rinse Aid Cap 154388801,PS421128,Frigidaire,In Stock,33.55,Leaking | Will not dispense detergent | Not cleaning dishes properly | Not drying dishes properly,Dishwasher.,Really Easy,15 - 30 mins,N/A,"AP2109579,  890363,  154388802",https://www.youtube.com/watch?v=sR1vFdRToA4,"This is a replacement cap for the detergent/rinse aid dispenser. If the rinse aid cap is damaged or missing, you may notice too much rinse aid in the dishwasher. The cap simply screws into the dispenser, so if your cap is damaged you can simply screw it out, then screw in the new one. The rinse aid cap is approximately 2 inches in diameter and is sold individually. This is an OEM part, directly from the manufacturer."
https://www.partselect.com/PS11746426-Whirlpool-WP8558307-Rinse-Aid-Dispenser-Cap.htm?SourceCode=18,Rinse-Aid Dispenser Cap WP8558307,PS11746426,Whirlpool,In Stock,24.91,Leaking | Will not dispense detergent | Not cleaning dishes properly | Not drying dishes properly,Dishwasher.,Really Easy,Less than 15 mins,N/A,"AP6013204,  8193984,  8539095,  8558307,  8558310,  WP8558307VP",https://www.youtube.com/watch?v=TiHK9FHYacs,"The rinse aid cap (sometimes referred to as the dispenser cap), covers the rinse aid dispenser on the dishwasher door. If your dishwasher will not dispense detergent, or it is leaking detergent, there could be an issue with the rinse aid cap. Check the cap and its gasket for any damage or melting. If the cap has melted or it is not sealing the dispenser properly, the part should be replaced right away. This rinse aid cap comes with the gasket, so you should discard the existing gasket and rinse aid cap at the same time. The repair is relatively straightforward, and requires no tools."
https://www.partselect.com/PS11770481-Frigidaire-5304506510-Stop-Clip.htm?SourceCode=18,Stop Clip 5304506510,PS11770481,Frigidaire,In Stock,11.59,N/A,Dishwasher.,Really Easy,Less than 15 mins,N/A,"AP6036334,  5304440996",https://www.youtube.com/watch?v=OI45wukXjJA,"This rail end cap, or dishrack stop clip, is a genuine OEM replacement part for your dishwasher. This part keeps the rack in your dishwasher from sliding out. This is a very easy repair, to complete it you only need a flat blade screwdriver. Use the screwdriver to pry the locking tab open on the cap, located at the front of your upper dishrack. Pull off the end cap and lock the new one into place."
https://www.partselect.com/PS11750035-Whirlpool-WPW10195091-Thermostat.htm?SourceCode=18,Thermostat WPW10195091,PS11750035,Whirlpool,In Stock,37.39,Not drying dishes properly | Not cleaning dishes properly | Will Not Start,Dishwasher.,Easy,30 - 60 mins,N/A,"AP6016742,  W10195091,  W10339563",https://www.youtube.com/watch?v=vu6mGYgTJFs,This genuine OEM thermostat is sourced directly from the manufacturer to ensure compatibility with your dishwasher model. The thermostat monitors and regulates the temperature of the dishwasher heating element. It is responsible for ensuring that the water temperature reaches the optimal level for effective cleaning while also helping to prevent overheating and potential damage to the internal components of the dishwasher.
https://www.partselect.com/PS12705685-Frigidaire-5304519282-THERMOSTAT.htm?SourceCode=18,THERMOSTAT 5304519282,PS12705685,Frigidaire,Special Order,68.95,N/A,Dishwasher.,N/A,N/A,N/A,N/A,N/A,N/A
https://www.partselect.com/PS12085632-Samsung-DD81-02263A-Thermostat-Assembly.htm?SourceCode=18,Thermostat Assembly DD81-02263A,PS12085632,Samsung,On Order,35.95,N/A,Dishwasher.,N/A,N/A,N/A,N/A,N/A,N/A
https://www.partselect.com/PS420575-Frigidaire-154290204-High-Limit-Thermostat.htm?SourceCode=18,High Limit Thermostat 154290204,PS420575,Frigidaire,In Stock,52.87,Not drying dishes properly | Not cleaning dishes properly,Dishwasher.,Easy,30 - 60 mins,N/A,"AP2109201,  12758,  154290201,  154290202,  154290203",https://www.youtube.com/watch?v=03XIdBjg7YI,This resettable hi-limit thermostat acts as a safety mechanism that keeps the dishwasher from overheating.  This part will cut out if the internal temperature reaches 200 degrees Fahrenheit. It will reset when the temperature drops to 100 degrees Fahrenheit - the differential of 100 degrees.
https://www.partselect.com/PS8746670-Frigidaire-154227811-THERMOSTAT.htm?SourceCode=18,THERMOSTAT 154227811,PS8746670,Frigidaire,In Stock,35.95,N/A,Dishwasher.,N/A,N/A,N/A,N/A,N/A,N/A
https://www.partselect.com/PS16218719-Frigidaire-5304525221-THERMOSTAT.htm?SourceCode=18,THERMOSTAT 5304525221,PS16218719,Frigidaire,In Stock,23.23,Not drying dishes properly,Dishwasher.,N/A,N/A,N/A,154642901,https://www.youtube.com/watch?v=d6AvOkulk_g,"This is a genuine high limit thermostat, which works with dishwashers."
https://www.partselect.com/PS11743423-Whirlpool-WP661566-High-Limit-Thermostat.htm?SourceCode=18,High Limit Thermostat WP661566,PS11743423,Whirlpool,In Stock,26.83,Not drying dishes properly | Will Not Start | Not cleaning dishes properly,Dishwasher.,Easy,30 - 60 mins,N/A,"AP6010246,  3369777,  3370783,  3371618,  4171694,  661566,  W10339474,  WP661566VP",https://www.youtube.com/watch?v=DXjSSXCydyk,"This part acts as as safety mechanism that keeps the dryer from overheating. Once the dryer temperature reaches a certain point, this part will shut down power to the heating element."
https://www.partselect.com/PS11757517-Whirlpool-WPY304474-Cycling-Thermostat-L150-25F.htm?SourceCode=18,Cycling Thermostat - L150-25F WPY304474,PS11757517,Whirlpool,In Stock,46.48,Too hot,"Dryer, Dishwasher.",Really Easy,30 - 60 mins,N/A,"AP6024167,  304474,  Y304474",https://www.youtube.com/watch?v=d6AvOkulk_g,"This thermostat controls the internal drying temperature. 
Cycling themostats continually cycle the heating element off and on to maintain a constant inner temperature. This particular cycling thermostat has a limit of 150 degrees Fahrenheit and a differential of 25 degrees. Meaning that with this thermostat, the heating element will cut out at 150 degrees and cycle back on once the internal temperature drops by 25 degrees."
https://www.partselect.com/PS1150990-Frigidaire-5304452032-Thermostat-limiting.htm?SourceCode=18,"Thermostat,limiting 5304452032",PS1150990,Frigidaire,Special Order,87.07,N/A,Dishwasher.,N/A,N/A,N/A,AP3880436,N/A,N/A
https://www.partselect.com/PS16660576-Whirlpool-W11573758-THERMOSTAT.htm?SourceCode=18,THERMOSTAT W11573758,PS16660576,Whirlpool,In Stock,11.95,N/A,Dishwasher.,N/A,N/A,N/A,W11193089,N/A,N/A
https://www.partselect.com/PS1481923-GE-WD21X10268-Drain-Solenoid-and-Bracket-Assembly.htm?SourceCode=18,Drain Solenoid and Bracket Assembly WD21X10268,PS1481923,GE,In Stock,44.57,Not draining | Leaking | Will not fill with water,Dishwasher.,Easy,30 - 60 mins,N/A,"AP3994907,  1263990,  165D5478P002,  WD21X10071",https://www.youtube.com/watch?v=11qshM-YTdk,This valve opens in order for the water to drain out of the dishwasher.
https://www.partselect.com/PS12585991-Frigidaire-5304518467-Dishwasher-User-Interface-Control-Button-Assembly.htm?SourceCode=18,Dishwasher User Interface Control Button Assembly 5304518467,PS12585991,Frigidaire,In Stock,70.99,Will Not Start,Dishwasher.,N/A,N/A,N/A,AP6809115,https://www.youtube.com/watch?v=d6AvOkulk_g,User interface control button assembly makes contact with the user interface to activate cycle selections.
https://www.partselect.com/PS3492842-Frigidaire-154773201-Float-Switch.htm?SourceCode=18,Float Switch 154773201,PS3492842,Frigidaire,In Stock,52.75,Will not fill with water | Leaking | Not draining,Dishwasher.,Really Easy,15 - 30 mins,N/A,"AP4982393,  1864244,  154209801,  154386601,  154408701",https://www.youtube.com/watch?v=SLjlcUQKxCU,"Water that fills your dishwasher lifts the float.  When it reaches a certain level, the float triggers the float switch to shut off, thereby shutting off the flow of water into the dishwasher."
https://www.partselect.com/PS11750031-Whirlpool-WPW10195039-Overfill-Control-Switch.htm?SourceCode=18,Overfill Control Switch WPW10195039,PS11750031,Whirlpool,In Stock,41.66,Leaking | Will not fill with water,"Dishwasher, Dryer.",Really Easy,Less than 15 mins,N/A,"AP6016738,  W10195039,  W10734532",https://www.youtube.com/watch?v=Tl4zjCKdeB0,"This part is also known as a float switch. This float switch, when activated, stops the flow of water into the dishwasher."
